index,Date,HomeTeamId,AwayTeamId,HTR,FTR
9450,22/02/14,328.0,351.0,H,H
9451,22/02/14,342.0,1044.0,D,H
9452,22/02/14,394.0,345.0,A,A
9453,22/02/14,338.0,349.0,H,H
9454,22/02/14,343.0,341.0,D,D
9455,22/02/14,355.0,59.0,A,A
9456,01/03/14,328.0,342.0,H,H
9457,01/03/14,394.0,357.0,H,H
9458,01/03/14,349.0,332.0,H,H
9459,01/03/14,384.0,397.0,A,A
9460,01/03/14,351.0,75.0,A,A
9461,01/03/14,69.0,341.0,D,D
9462,01/03/14,345.0,343.0,D,H
9463,01/03/14,346.0,336.0,H,H
9464,08/03/14,357.0,351.0,D,H
9465,08/03/14,332.0,69.0,A,A
9466,08/03/14,336.0,1044.0,D,A
9467,08/03/14,397.0,355.0,H,D
9468,08/03/14,342.0,384.0,D,A
9469,08/03/14,343.0,349.0,H,H
9470,09/03/14,59.0,328.0,H,A
9471,11/03/14,357.0,338.0,A,A
9472,11/03/14,336.0,384.0,H,H
9473,11/03/14,397.0,69.0,D,H
9474,11/03/14,341.0,355.0,A,A
9475,11/03/14,343.0,351.0,D,D
9476,12/03/14,332.0,328.0,A,D
9477,12/03/14,59.0,1044.0,D,A
9478,12/03/14,75.0,345.0,D,H
9479,15/03/14,1044.0,343.0,D,D
9480,15/03/14,328.0,341.0,D,H
9481,15/03/14,394.0,59.0,D,A
9482,15/03/14,349.0,75.0,A,A
9483,15/03/14,338.0,336.0,A,H
9484,15/03/14,355.0,342.0,D,D
9485,15/03/14,345.0,332.0,H,H
9486,15/03/14,346.0,357.0,H,H
9487,18/03/14,345.0,69.0,H,H
9488,22/03/14,357.0,1044.0,D,A
9489,22/03/14,332.0,355.0,D,A
9490,22/03/14,59.0,338.0,D,D
9491,22/03/14,336.0,394.0,H,H
9492,22/03/14,397.0,349.0,D,A
9493,22/03/14,342.0,351.0,H,H
9494,22/03/14,341.0,384.0,H,H
9495,22/03/14,343.0,69.0,D,A
9496,22/03/14,75.0,346.0,D,H
9497,25/03/14,1044.0,341.0,H,H
9498,25/03/14,394.0,343.0,H,D
9499,25/03/14,349.0,342.0,A,H
9500,25/03/14,384.0,332.0,A,A
9501,25/03/14,69.0,75.0,H,H
9502,25/03/14,355.0,357.0,D,A
9503,25/03/14,345.0,397.0,D,H
9504,25/03/14,346.0,59.0,D,D
9505,29/03/14,332.0,1044.0,A,A
9506,29/03/14,397.0,343.0,D,A
9507,29/03/14,328.0,338.0,A,A
9508,29/03/14,349.0,351.0,A,D
9509,29/03/14,384.0,59.0,D,D
9510,29/03/14,69.0,336.0,A,D
9511,29/03/14,355.0,394.0,D,D
9512,29/03/14,345.0,346.0,A,A
9513,01/04/14,59.0,397.0,H,D
9514,01/04/14,75.0,338.0,D,D
9515,04/04/14,338.0,345.0,D,H
9516,05/04/14,357.0,397.0,D,D
9517,05/04/14,59.0,349.0,D,H
9518,05/04/14,1044.0,69.0,H,H
9519,05/04/14,343.0,342.0,D,H
9520,05/04/14,351.0,384.0,A,A
9521,05/04/14,346.0,328.0,H,D
9522,05/04/14,75.0,341.0,H,H
9523,08/04/14,357.0,328.0,A,A
9524,08/04/14,59.0,69.0,H,H
9525,08/04/14,336.0,342.0,A,A
9526,08/04/14,1044.0,355.0,H,H
9527,08/04/14,394.0,349.0,A,A
9528,08/04/14,338.0,397.0,A,A
9529,08/04/14,343.0,332.0,H,H
9530,08/04/14,351.0,345.0,A,D
9531,08/04/14,346.0,341.0,H,H
9532,08/04/14,75.0,384.0,A,A
9533,12/04/14,328.0,343.0,D,A
9534,12/04/14,342.0,394.0,D,H
9535,12/04/14,341.0,336.0,H,H
9536,12/04/14,384.0,346.0,A,D
9537,12/04/14,69.0,351.0,H,H
9538,12/04/14,345.0,59.0,A,D
9539,14/04/14,355.0,338.0,D,D
9540,18/04/14,336.0,328.0,D,A
9541,18/04/14,1044.0,345.0,A,A
9542,18/04/14,394.0,397.0,H,D
9543,18/04/14,75.0,355.0,H,H
9544,19/04/14,357.0,341.0,A,A
9545,19/04/14,338.0,69.0,D,H
9546,19/04/14,343.0,384.0,A,A
9547,19/04/14,351.0,332.0,H,H
9548,19/04/14,346.0,349.0,H,H
9549,21/04/14,332.0,59.0,A,A
9550,21/04/14,397.0,336.0,D,D
9551,21/04/14,328.0,75.0,H,H
9552,21/04/14,342.0,357.0,H,H
9553,21/04/14,349.0,1044.0,D,D
9554,21/04/14,341.0,351.0,A,A
9555,21/04/14,69.0,346.0,D,H
9556,22/04/14,355.0,343.0,H,H
9557,26/04/14,332.0,341.0,D,A
9558,26/04/14,1044.0,351.0,H,H
9559,26/04/14,328.0,349.0,D,H
9560,26/04/14,342.0,346.0,D,H
9561,26/04/14,394.0,338.0,A,A
9562,26/04/14,343.0,357.0,D,H
9563,26/04/14,69.0,384.0,D,D
9564,26/04/14,75.0,336.0,D,A
9565,29/04/14,332.0,75.0,A,A
9566,03/05/14,357.0,69.0,A,A
9567,03/05/14,59.0,75.0,H,H
9568,03/05/14,349.0,345.0,H,H
9569,03/05/14,341.0,342.0,A,D
9570,03/05/14,384.0,1044.0,H,H
9571,03/05/14,351.0,397.0,H,A
9572,03/05/14,355.0,328.0,A,D
9573,03/05/14,346.0,394.0,D,A
9574,18/08/12,57.0,71.0,D,D
9575,18/08/12,63.0,68.0,H,H
9576,18/08/12,67.0,73.0,D,H
9577,18/08/12,69.0,72.0,A,A
9578,18/08/12,355.0,70.0,A,D
9579,18/08/12,74.0,64.0,H,H
9580,18/08/12,563.0,58.0,H,H
9581,19/08/12,65.0,340.0,H,H
9582,19/08/12,75.0,61.0,A,A
9583,20/08/12,62.0,66.0,D,H
9584,22/08/12,61.0,355.0,A,H
9585,25/08/12,58.0,62.0,A,A
9586,25/08/12,61.0,67.0,H,H
9587,25/08/12,66.0,63.0,H,H
9588,25/08/12,68.0,69.0,D,D
9589,25/08/12,340.0,75.0,D,A
9590,25/08/12,72.0,563.0,H,H
9591,25/08/12,73.0,74.0,D,D
9592,26/08/12,64.0,65.0,H,D
9593,26/08/12,70.0,57.0,D,D
9594,01/09/12,65.0,69.0,H,H
9595,01/09/12,72.0,71.0,A,D
9596,01/09/12,73.0,68.0,D,D
9597,01/09/12,74.0,62.0,D,H
9598,01/09/12,563.0,63.0,H,H
9599,01/09/12,75.0,70.0,D,D
9600,02/09/12,64.0,57.0,A,A
9601,02/09/12,67.0,58.0,A,D
9602,02/09/12,340.0,66.0,D,A
9603,15/09/12,57.0,340.0,H,H
9604,15/09/12,58.0,72.0,H,H
9605,15/09/12,63.0,74.0,H,H
9606,15/09/12,66.0,75.0,D,H
9607,15/09/12,68.0,563.0,D,D
9608,15/09/12,69.0,61.0,D,D
9609,15/09/12,70.0,65.0,D,D
9610,15/09/12,71.0,64.0,H,D
9611,16/09/12,355.0,73.0,A,A
9612,17/09/12,62.0,67.0,H,D
9613,22/09/12,61.0,70.0,D,H
9614,22/09/12,340.0,58.0,A,H
9615,22/09/12,72.0,62.0,A,A
9616,22/09/12,74.0,355.0,D,H
9617,22/09/12,563.0,71.0,A,D
9618,22/09/12,75.0,63.0,A,A
9619,23/09/12,64.0,66.0,D,A
9620,23/09/12,65.0,57.0,H,D
9621,23/09/12,67.0,68.0,H,H
9622,23/09/12,73.0,69.0,A,H
9623,29/09/12,57.0,61.0,D,A
9624,29/09/12,62.0,340.0,H,H
9625,29/09/12,63.0,65.0,D,A
9626,29/09/12,66.0,73.0,A,A
9627,29/09/12,68.0,64.0,A,A
9628,29/09/12,355.0,67.0,D,D
9629,29/09/12,70.0,72.0,H,H
9630,29/09/12,71.0,75.0,D,H
9631,30/09/12,58.0,74.0,D,D
9632,01/10/12,69.0,563.0,A,A
9633,06/10/12,61.0,68.0,H,H
9634,06/10/12,65.0,71.0,H,H
9635,06/10/12,72.0,355.0,A,D
9636,06/10/12,74.0,69.0,H,H
9637,06/10/12,563.0,57.0,D,A
9638,06/10/12,75.0,62.0,H,D
9639,07/10/12,64.0,70.0,D,D
9640,07/10/12,67.0,66.0,A,A
9641,07/10/12,340.0,63.0,H,D
9642,07/10/12,73.0,58.0,D,H
9643,20/10/12,63.0,58.0,D,H
9644,20/10/12,64.0,355.0,H,H
9645,20/10/12,66.0,70.0,H,H
9646,20/10/12,68.0,57.0,H,H
9647,20/10/12,72.0,75.0,D,H
9648,20/10/12,73.0,61.0,A,A
9649,20/10/12,74.0,65.0,D,A
9650,20/10/12,563.0,340.0,D,H
9651,21/10/12,69.0,62.0,D,D
9652,21/10/12,71.0,67.0,A,D
9653,27/10/12,57.0,69.0,D,H
9654,27/10/12,58.0,68.0,H,D
9655,27/10/12,65.0,72.0,D,H
9656,27/10/12,355.0,63.0,H,D
9657,27/10/12,70.0,71.0,D,D
9658,27/10/12,75.0,563.0,H,H
9659,28/10/12,61.0,66.0,A,A
9660,28/10/12,62.0,64.0,D,D
9661,28/10/12,67.0,74.0,H,H
9662,28/10/12,340.0,73.0,A,A
9663,03/11/12,63.0,62.0,H,D
9664,03/11/12,66.0,57.0,H,H
9665,03/11/12,68.0,70.0,H,H
9666,03/11/12,71.0,58.0,D,A
9667,03/11/12,72.0,61.0,D,D
9668,03/11/12,73.0,75.0,D,A
9669,03/11/12,563.0,65.0,D,D
9670,04/11/12,64.0,67.0,A,D
9671,04/11/12,69.0,355.0,A,D
9672,05/11/12,74.0,340.0,H,H
9673,10/11/12,57.0,63.0,D,D
9674,10/11/12,58.0,66.0,H,A
9675,10/11/12,62.0,71.0,A,H
9676,10/11/12,355.0,68.0,D,D
9677,10/11/12,340.0,72.0,D,D
9678,10/11/12,70.0,69.0,D,H
9679,10/11/12,75.0,74.0,A,A
9680,11/11/12,61.0,64.0,H,D
9681,11/11/12,65.0,73.0,A,H
9682,11/11/12,67.0,563.0,A,A
9683,17/11/12,57.0,73.0,H,H
9684,17/11/12,64.0,75.0,D,H
9685,17/11/12,65.0,58.0,H,H
9686,17/11/12,67.0,72.0,D,A
9687,17/11/12,68.0,66.0,D,H
9688,17/11/12,69.0,340.0,A,A
9689,17/11/12,355.0,62.0,A,H
9690,17/11/12,74.0,61.0,D,H
9691,18/11/12,63.0,71.0,D,A
9692,19/11/12,563.0,70.0,A,D
9693,24/11/12,58.0,57.0,D,D
9694,24/11/12,62.0,68.0,H,D
9695,24/11/12,66.0,69.0,D,H
9696,24/11/12,70.0,63.0,H,H
9697,24/11/12,71.0,74.0,A,A
9698,24/11/12,75.0,355.0,A,H
9699,25/11/12,61.0,65.0,D,D
9700,25/11/12,340.0,67.0,H,H
9701,25/11/12,72.0,64.0,D,D
9702,25/11/12,73.0,563.0,H,H
9703,27/11/12,58.0,355.0,D,H
9704,27/11/12,71.0,69.0,D,D
9705,28/11/12,61.0,63.0,D,D
9706,28/11/12,62.0,57.0,D,D
9707,28/11/12,66.0,563.0,H,H
9708,28/11/12,340.0,68.0,D,D
9709,28/11/12,70.0,67.0,D,H
9710,28/11/12,72.0,74.0,H,H
9711,28/11/12,73.0,64.0,H,H
9712,28/11/12,75.0,65.0,D,A
9713,01/12/12,57.0,72.0,D,A
9714,01/12/12,63.0,73.0,D,A
9715,01/12/12,64.0,340.0,H,H
9716,01/12/12,65.0,62.0,D,D
9717,01/12/12,69.0,58.0,D,D
9718,01/12/12,355.0,66.0,A,A
9719,01/12/12,74.0,70.0,D,A
9720,01/12/12,563.0,61.0,A,H
9721,02/12/12,68.0,71.0,H,H
9722,03/12/12,67.0,75.0,H,H
9723,08/12/12,57.0,74.0,H,H
9724,08/12/12,58.0,70.0,D,D
9725,08/12/12,340.0,355.0,D,H
9726,08/12/12,71.0,61.0,A,A
9727,08/12/12,72.0,68.0,A,A
9728,08/12/12,75.0,69.0,D,D
9729,09/12/12,62.0,73.0,D,H
9730,09/12/12,65.0,66.0,A,A
9731,09/12/12,563.0,64.0,H,A
9732,10/12/12,63.0,67.0,H,H
9733,11/12/12,71.0,355.0,H,H
9734,15/12/12,64.0,58.0,A,A
9735,15/12/12,66.0,71.0,H,H
9736,15/12/12,67.0,65.0,A,A
9737,15/12/12,68.0,75.0,H,H
9738,15/12/12,69.0,63.0,D,H
9739,15/12/12,70.0,62.0,A,D
9740,16/12/12,73.0,72.0,D,H
9741,16/12/12,74.0,563.0,D,D
9742,17/12/12,355.0,57.0,A,A
9743,22/12/12,64.0,63.0,H,H
9744,22/12/12,65.0,355.0,D,H
9745,22/12/12,67.0,69.0,D,H
9746,22/12/12,340.0,71.0,A,A
9747,22/12/12,73.0,70.0,D,D
9748,22/12/12,74.0,68.0,D,H
9749,22/12/12,563.0,62.0,H,A
9750,22/12/12,75.0,57.0,D,A
9751,23/12/12,61.0,58.0,H,H
9752,23/12/12,72.0,66.0,D,D
9753,26/12/12,58.0,73.0,D,A
9754,26/12/12,62.0,75.0,D,H
9755,26/12/12,63.0,340.0,H,D
9756,26/12/12,66.0,67.0,A,H
9757,26/12/12,68.0,61.0,A,A
9758,26/12/12,69.0,74.0,A,A
9759,26/12/12,355.0,72.0,D,D
9760,26/12/12,70.0,64.0,H,H
9761,26/12/12,71.0,65.0,D,H
9762,29/12/12,57.0,67.0,D,H
9763,29/12/12,58.0,75.0,A,A
9764,29/12/12,63.0,72.0,A,A
9765,29/12/12,66.0,74.0,H,H
9766,29/12/12,68.0,65.0,A,A
9767,29/12/12,355.0,563.0,H,H
9768,29/12/12,70.0,340.0,A,D
9769,29/12/12,71.0,73.0,H,A
9770,30/12/12,62.0,61.0,D,A
9771,30/12/12,69.0,64.0,A,A
9772,01/01/13,65.0,70.0,H,H
9773,01/01/13,340.0,57.0,D,D
9774,01/01/13,72.0,58.0,D,D
9775,01/01/13,73.0,355.0,D,H
9776,01/01/13,74.0,63.0,A,A
9777,01/01/13,563.0,68.0,H,H
9778,01/01/13,75.0,66.0,A,A
9779,02/01/13,61.0,69.0,D,A
9780,02/01/13,64.0,71.0,H,H
9781,02/01/13,67.0,62.0,D,A
9782,12/01/13,58.0,340.0,A,A
9783,12/01/13,62.0,72.0,D,D
9784,12/01/13,63.0,75.0,H,D
9785,12/01/13,68.0,67.0,D,D
9786,12/01/13,69.0,73.0,D,D
9787,12/01/13,355.0,74.0,A,H
9788,12/01/13,70.0,61.0,A,A
9789,12/01/13,71.0,563.0,H,H
9790,13/01/13,57.0,65.0,A,A
9791,13/01/13,66.0,64.0,H,H
9792,16/01/13,61.0,340.0,H,D
9793,19/01/13,64.0,68.0,H,H
9794,19/01/13,65.0,63.0,H,H
9795,19/01/13,67.0,355.0,H,A
9796,19/01/13,72.0,70.0,D,H
9797,19/01/13,74.0,58.0,A,D
9798,19/01/13,563.0,69.0,A,D
9799,19/01/13,75.0,71.0,A,A
9800,20/01/13,61.0,57.0,H,H
9801,20/01/13,73.0,66.0,A,D
9802,21/01/13,340.0,62.0,D,D
9803,23/01/13,57.0,563.0,D,H
9804,29/01/13,58.0,67.0,A,A
9805,29/01/13,69.0,65.0,D,D
9806,29/01/13,70.0,75.0,H,D
9807,29/01/13,71.0,72.0,D,D
9808,30/01/13,57.0,64.0,A,D
9809,30/01/13,62.0,74.0,H,H
9810,30/01/13,63.0,563.0,H,H
9811,30/01/13,66.0,340.0,H,H
9812,30/01/13,68.0,73.0,H,D
9813,30/01/13,355.0,61.0,A,D
9814,02/02/13,57.0,70.0,D,H
9815,02/02/13,62.0,58.0,A,D
9816,02/02/13,63.0,66.0,D,A
9817,02/02/13,67.0,61.0,H,H
9818,02/02/13,69.0,68.0,D,D
9819,02/02/13,355.0,71.0,D,H
9820,02/02/13,563.0,72.0,D,H
9821,02/02/13,75.0,340.0,H,D
9822,03/02/13,65.0,64.0,D,D
9823,03/02/13,74.0,73.0,D,A
9824,09/02/13,61.0,75.0,H,H
9825,09/02/13,68.0,63.0,D,D
9826,09/02/13,340.0,65.0,H,H
9827,09/02/13,70.0,355.0,D,H
9828,09/02/13,71.0,57.0,A,A
9829,09/02/13,72.0,69.0,H,H
9830,09/02/13,73.0,67.0,D,H
9831,10/02/13,58.0,563.0,D,H
9832,10/02/13,66.0,62.0,H,H
9833,11/02/13,64.0,74.0,D,A
9834,17/02/13,64.0,72.0,H,H
9835,23/02/13,57.0,58.0,H,H
9836,23/02/13,63.0,70.0,H,H
9837,23/02/13,68.0,62.0,A,H
9838,23/02/13,69.0,66.0,A,A
9839,23/02/13,355.0,75.0,A,A
9840,23/02/13,74.0,71.0,H,H
9841,24/02/13,65.0,61.0,D,H
9842,24/02/13,67.0,340.0,H,H
9843,25/02/13,563.0,73.0,D,A
9844,02/03/13,61.0,74.0,H,H
9845,02/03/13,62.0,355.0,H,H
9846,02/03/13,66.0,68.0,H,H
9847,02/03/13,340.0,69.0,D,A
9848,02/03/13,70.0,563.0,A,A
9849,02/03/13,71.0,63.0,A,D
9850,02/03/13,72.0,67.0,D,H
9851,02/03/13,75.0,64.0,A,A
9852,03/03/13,73.0,57.0,H,H
9853,04/03/13,58.0,65.0,A,A
9854,09/03/13,68.0,340.0,D,D
9855,09/03/13,69.0,71.0,D,H
9856,09/03/13,355.0,58.0,A,A
9857,09/03/13,74.0,72.0,D,H
9858,10/03/13,64.0,73.0,D,H
9859,10/03/13,67.0,70.0,D,H
9860,16/03/13,58.0,69.0,D,H
9861,16/03/13,62.0,65.0,H,H
9862,16/03/13,66.0,355.0,H,H
9863,16/03/13,340.0,64.0,H,H
9864,16/03/13,70.0,74.0,D,D
9865,16/03/13,72.0,57.0,D,A
9866,17/03/13,61.0,563.0,H,H
9867,17/03/13,71.0,68.0,D,D
9868,17/03/13,73.0,63.0,D,A
9869,17/03/13,75.0,67.0,H,H
9870,30/03/13,57.0,355.0,H,H
9871,30/03/13,62.0,70.0,H,H
9872,30/03/13,65.0,67.0,H,H
9873,30/03/13,340.0,61.0,H,H
9874,30/03/13,71.0,66.0,A,A
9875,30/03/13,72.0,73.0,A,A
9876,30/03/13,563.0,74.0,H,H
9877,30/03/13,75.0,68.0,D,H
9878,31/03/13,58.0,64.0,H,A
9879,01/04/13,63.0,69.0,H,H
9880,06/04/13,68.0,72.0,D,D
9881,06/04/13,355.0,340.0,A,A
9882,06/04/13,70.0,58.0,A,A
9883,06/04/13,74.0,57.0,A,A
9884,07/04/13,61.0,71.0,A,H
9885,07/04/13,64.0,563.0,D,D
9886,07/04/13,67.0,63.0,D,H
9887,07/04/13,69.0,75.0,D,D
9888,07/04/13,73.0,62.0,D,D
9889,08/04/13,66.0,65.0,D,A
9890,13/04/13,57.0,68.0,D,H
9891,13/04/13,58.0,63.0,D,D
9892,13/04/13,62.0,69.0,H,H
9893,13/04/13,355.0,64.0,D,D
9894,13/04/13,340.0,563.0,D,D
9895,14/04/13,67.0,71.0,A,A
9896,14/04/13,70.0,66.0,A,A
9897,16/04/13,57.0,62.0,D,D
9898,17/04/13,63.0,61.0,A,A
9899,17/04/13,65.0,75.0,D,H
9900,17/04/13,563.0,66.0,D,D
9901,20/04/13,63.0,57.0,A,A
9902,20/04/13,68.0,355.0,D,H
9903,20/04/13,69.0,70.0,A,A
9904,20/04/13,71.0,62.0,H,H
9905,20/04/13,72.0,340.0,D,D
9906,20/04/13,74.0,67.0,A,D
9907,20/04/13,563.0,75.0,H,H
9908,21/04/13,64.0,61.0,A,D
9909,21/04/13,73.0,65.0,A,H
9910,22/04/13,66.0,58.0,H,H
9911,27/04/13,62.0,63.0,H,H
9912,27/04/13,65.0,563.0,H,H
9913,27/04/13,67.0,64.0,A,A
9914,27/04/13,340.0,74.0,A,A
9915,27/04/13,70.0,68.0,D,H
9916,27/04/13,75.0,73.0,D,D
9917,28/04/13,57.0,66.0,D,D
9918,28/04/13,61.0,72.0,H,H
9919,28/04/13,355.0,69.0,D,D
9920,29/04/13,58.0,71.0,H,H
9921,04/05/13,63.0,355.0,A,A
9922,04/05/13,68.0,58.0,D,A
9923,04/05/13,69.0,57.0,A,A
9924,04/05/13,72.0,65.0,D,D
9925,04/05/13,73.0,340.0,D,H
9926,04/05/13,74.0,75.0,D,A
9927,04/05/13,563.0,67.0,D,D
9928,05/05/13,64.0,62.0,D,D
9929,05/05/13,66.0,61.0,D,A
9930,06/05/13,71.0,70.0,A,D
9931,07/05/13,65.0,74.0,H,H
9932,07/05/13,75.0,72.0,H,A
9933,08/05/13,61.0,73.0,H,D
9934,11/05/13,58.0,61.0,H,A
9935,12/05/13,62.0,563.0,H,H
9936,12/05/13,63.0,64.0,D,A
9937,12/05/13,66.0,72.0,H,H
9938,12/05/13,68.0,74.0,H,H
9939,12/05/13,69.0,67.0,A,A
9940,12/05/13,70.0,73.0,D,A
9941,12/05/13,71.0,340.0,D,D
9942,14/05/13,57.0,75.0,D,H
9943,14/05/13,355.0,65.0,A,A
9944,19/05/13,61.0,62.0,D,H
9945,19/05/13,64.0,69.0,H,H
9946,19/05/13,65.0,68.0,D,A
9947,19/05/13,67.0,57.0,D,A
9948,19/05/13,340.0,70.0,D,D
9949,19/05/13,72.0,63.0,A,A
9950,19/05/13,73.0,71.0,D,H
9951,19/05/13,74.0,66.0,A,D
9952,19/05/13,563.0,355.0,H,H
9953,19/05/13,75.0,58.0,H,D
9954,17/08/12,715.0,394.0,D,H
9955,18/08/12,357.0,343.0,H,H
9956,18/08/12,354.0,346.0,H,A
9957,18/08/12,342.0,345.0,H,D
9958,18/08/12,322.0,397.0,D,H
9959,18/08/12,349.0,59.0,A,D
9960,18/08/12,341.0,76.0,H,H
9961,18/08/12,338.0,1077.0,D,H
9962,18/08/12,384.0,336.0,A,A
9963,18/08/12,351.0,387.0,D,H
9964,21/08/12,336.0,341.0,A,H
9965,21/08/12,397.0,715.0,D,D
9966,21/08/12,387.0,354.0,H,H
9967,21/08/12,394.0,351.0,D,D
9968,21/08/12,343.0,328.0,D,H
9969,21/08/12,1077.0,384.0,D,A
9970,21/08/12,345.0,332.0,H,H
9971,21/08/12,346.0,349.0,D,A
9972,21/08/12,76.0,357.0,H,H
9973,22/08/12,59.0,322.0,D,H
9974,25/08/12,59.0,338.0,H,H
9975,25/08/12,336.0,349.0,H,H
9976,25/08/12,397.0,357.0,H,H
9977,25/08/12,387.0,715.0,H,H
9978,25/08/12,394.0,328.0,H,H
9979,25/08/12,343.0,354.0,H,H
9980,25/08/12,1077.0,341.0,A,A
9981,25/08/12,345.0,384.0,A,H
9982,25/08/12,346.0,332.0,H,H
9983,25/08/12,76.0,342.0,H,D
9984,01/09/12,357.0,387.0,D,H
9985,01/09/12,332.0,1077.0,H,H
9986,01/09/12,328.0,397.0,A,A
9987,01/09/12,354.0,345.0,H,H
9988,01/09/12,342.0,346.0,H,H
9989,01/09/12,349.0,394.0,A,D
9990,01/09/12,341.0,59.0,A,D
9991,01/09/12,338.0,336.0,D,H
9992,01/09/12,384.0,343.0,H,H
9993,02/09/12,715.0,76.0,H,H
9994,14/09/12,397.0,345.0,H,H
9995,15/09/12,357.0,336.0,D,D
9996,15/09/12,387.0,59.0,D,A
9997,15/09/12,328.0,1077.0,D,H
9998,15/09/12,715.0,341.0,D,H
9999,15/09/12,394.0,342.0,H,H
10000,15/09/12,322.0,384.0,H,H
10001,15/09/12,343.0,349.0,H,H
10002,15/09/12,351.0,332.0,D,D
10003,16/09/12,76.0,338.0,H,H
10004,18/09/12,59.0,357.0,D,H
10005,18/09/12,336.0,343.0,H,H
10006,18/09/12,354.0,351.0,D,D
10007,18/09/12,341.0,322.0,A,A
10008,18/09/12,384.0,715.0,D,A
10009,18/09/12,1077.0,387.0,D,A
10010,18/09/12,346.0,397.0,D,A
10011,19/09/12,349.0,76.0,D,A
10012,19/09/12,338.0,328.0,A,H
10013,19/09/12,345.0,394.0,A,A
10014,21/09/12,59.0,343.0,A,A
10015,22/09/12,332.0,357.0,D,A
10016,22/09/12,354.0,715.0,A,H
10017,22/09/12,342.0,328.0,D,A
10018,22/09/12,341.0,351.0,H,H
10019,22/09/12,384.0,397.0,A,A
10020,22/09/12,1077.0,76.0,A,A
10021,22/09/12,346.0,387.0,D,D
10022,23/09/12,338.0,322.0,H,H
10023,24/09/12,336.0,394.0,A,A
10024,29/09/12,357.0,349.0,A,D
10025,29/09/12,397.0,332.0,A,A
10026,29/09/12,387.0,341.0,D,A
10027,29/09/12,328.0,384.0,H,D
10028,29/09/12,715.0,336.0,H,H
10029,29/09/12,394.0,346.0,H,A
10030,29/09/12,322.0,1077.0,A,A
10031,29/09/12,343.0,338.0,D,A
10032,29/09/12,76.0,345.0,H,H
10033,30/09/12,351.0,342.0,D,A
10034,02/10/12,357.0,1077.0,A,A
10035,02/10/12,397.0,349.0,A,D
10036,02/10/12,387.0,384.0,D,D
10037,02/10/12,328.0,345.0,H,D
10038,02/10/12,715.0,332.0,H,H
10039,02/10/12,394.0,338.0,A,A
10040,02/10/12,322.0,336.0,D,A
10041,02/10/12,76.0,354.0,D,A
10042,03/10/12,343.0,342.0,D,D
10043,03/10/12,351.0,59.0,D,D
10044,06/10/12,332.0,394.0,A,A
10045,06/10/12,59.0,76.0,D,A
10046,06/10/12,354.0,328.0,A,H
10047,06/10/12,342.0,397.0,D,D
10048,06/10/12,349.0,715.0,H,A
10049,06/10/12,341.0,357.0,H,H
10050,06/10/12,338.0,387.0,H,H
10051,06/10/12,1077.0,351.0,D,A
10052,06/10/12,345.0,322.0,D,A
10053,06/10/12,346.0,343.0,D,A
10054,19/10/12,345.0,341.0,H,D
10055,20/10/12,332.0,338.0,H,D
10056,20/10/12,397.0,343.0,A,A
10057,20/10/12,328.0,336.0,H,H
10058,20/10/12,354.0,384.0,H,D
10059,20/10/12,342.0,59.0,A,D
10060,20/10/12,394.0,76.0,H,H
10061,20/10/12,322.0,349.0,A,H
10062,20/10/12,351.0,715.0,H,H
10063,20/10/12,346.0,1077.0,D,H
10064,23/10/12,357.0,354.0,A,D
10065,23/10/12,336.0,351.0,A,D
10066,23/10/12,387.0,328.0,D,A
10067,23/10/12,715.0,346.0,A,H
10068,23/10/12,349.0,342.0,D,A
10069,23/10/12,338.0,397.0,H,H
10070,23/10/12,343.0,322.0,D,H
10071,23/10/12,384.0,332.0,H,D
10072,23/10/12,1077.0,394.0,H,H
10073,24/10/12,59.0,345.0,H,H
10074,27/10/12,357.0,351.0,A,A
10075,27/10/12,59.0,346.0,D,H
10076,27/10/12,336.0,397.0,D,D
10077,27/10/12,387.0,322.0,D,A
10078,27/10/12,715.0,328.0,H,H
10079,27/10/12,349.0,345.0,A,A
10080,27/10/12,341.0,332.0,D,A
10081,27/10/12,338.0,354.0,A,A
10082,27/10/12,384.0,394.0,H,H
10083,27/10/12,1077.0,342.0,H,H
10084,02/11/12,397.0,341.0,D,D
10085,03/11/12,332.0,349.0,A,A
10086,03/11/12,328.0,76.0,H,H
10087,03/11/12,354.0,59.0,H,H
10088,03/11/12,342.0,336.0,H,H
10089,03/11/12,394.0,387.0,H,H
10090,03/11/12,322.0,357.0,H,H
10091,03/11/12,351.0,384.0,D,A
10092,03/11/12,345.0,1077.0,D,H
10093,03/11/12,346.0,338.0,H,H
10094,06/11/12,332.0,387.0,D,H
10095,06/11/12,397.0,1077.0,D,H
10096,06/11/12,328.0,341.0,D,H
10097,06/11/12,354.0,349.0,H,H
10098,06/11/12,342.0,357.0,D,H
10099,06/11/12,394.0,59.0,D,D
10100,06/11/12,322.0,76.0,H,H
10101,06/11/12,351.0,343.0,D,D
10102,06/11/12,345.0,336.0,A,A
10103,06/11/12,346.0,384.0,D,D
10104,09/11/12,343.0,345.0,H,H
10105,10/11/12,357.0,394.0,A,A
10106,10/11/12,59.0,332.0,D,D
10107,10/11/12,715.0,322.0,H,H
10108,10/11/12,349.0,328.0,D,H
10109,10/11/12,341.0,346.0,A,A
10110,10/11/12,338.0,351.0,H,D
10111,10/11/12,384.0,342.0,H,H
10112,10/11/12,1077.0,354.0,H,A
