id,day,month,year,weekday,hour,minute,matchday,leagueType,homeId,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt,h2hHomeWins,h2hHomeLosses,h2hAwayWins,h2hAwayLosses,h2hDraws,h2hAvgGoals,h2hMatches
325611,22,1,2022,6,19,0,20.0,0.0,682,1909,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-4.0,1.0,12.0,5.0
325612,22,1,2022,6,17,45,20.0,0.0,679,677,0.0,1.0,1.0,3.0,4.0,-1.0,1.0,-4.0,0.0,13.0,5.0
325613,23,1,2022,7,19,0,20.0,0.0,683,1920,2.0,0.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,9.0,5.0
325614,16,1,2022,7,15,45,19.0,0.0,1920,682,0.0,1.0,1.0,2.0,0.0,-5.0,5.0,0.0,0.0,17.0,5.0
325615,15,1,2022,6,19,0,19.0,0.0,666,673,0.0,0.0,2.0,0.0,2.0,-1.0,1.0,-2.0,2.0,18.0,5.0
325616,16,1,2022,7,13,30,19.0,0.0,1909,6806,1.0,0.0,1.0,1.0,1.0,-2.0,2.0,-1.0,2.0,20.0,5.0
325617,16,1,2022,7,11,15,19.0,0.0,676,678,0.0,3.0,0.0,3.0,1.0,-4.0,4.0,-1.0,0.0,18.0,5.0
325618,16,1,2022,7,13,30,19.0,0.0,677,674,0.0,1.0,0.0,1.0,1.0,-4.0,4.0,-1.0,0.0,21.0,5.0
325619,15,1,2022,6,20,0,19.0,0.0,718,683,0.0,2.0,0.0,2.0,3.0,-2.0,2.0,-3.0,0.0,13.0,5.0
325620,15,1,2022,6,17,45,19.0,0.0,1915,671,0.0,0.0,0.0,0.0,3.0,-1.0,1.0,-3.0,1.0,12.0,5.0
325621,15,1,2022,6,19,0,19.0,0.0,675,679,0.0,0.0,0.0,1.0,3.0,-2.0,2.0,-3.0,0.0,16.0,5.0
325622,14,1,2022,5,19,0,19.0,0.0,684,672,1.0,0.0,2.0,0.0,3.0,-1.0,1.0,-3.0,1.0,16.0,5.0
325623,22,12,2021,3,20,0,18.0,0.0,678,1920,2.0,0.0,5.0,0.0,3.0,0.0,0.0,-3.0,2.0,18.0,5.0
325624,23,12,2021,4,17,45,18.0,0.0,674,718,1.0,0.0,2.0,0.0,5.0,0.0,0.0,-5.0,0.0,16.0,5.0
325625,22,12,2021,3,17,45,18.0,0.0,672,1915,0.0,1.0,0.0,1.0,0.0,-3.0,3.0,0.0,2.0,3.0,5.0
325626,22,12,2021,3,20,0,18.0,0.0,676,666,0.0,1.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,8.0,5.0
325627,22,12,2021,3,17,45,18.0,0.0,673,675,0.0,2.0,0.0,3.0,0.0,-4.0,4.0,0.0,1.0,16.0,5.0
325628,23,12,2021,4,20,0,18.0,0.0,6806,683,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,4.0,10.0,5.0
325629,22,12,2021,3,19,0,18.0,0.0,671,1909,0.0,0.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,17.0,5.0
325630,21,12,2021,2,20,0,18.0,0.0,682,677,0.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,9.0,5.0
325631,21,12,2021,2,17,45,18.0,0.0,679,684,0.0,0.0,1.0,0.0,3.0,-1.0,1.0,-3.0,1.0,8.0,5.0
325632,19,12,2021,7,15,45,17.0,0.0,683,674,0.0,1.0,1.0,4.0,0.0,-5.0,5.0,0.0,0.0,13.0,5.0
325633,19,12,2021,7,13,30,17.0,0.0,718,1915,0.0,2.0,0.0,2.0,1.0,-1.0,1.0,-1.0,3.0,16.0,5.0
325634,19,12,2021,7,13,30,17.0,0.0,675,678,0.0,1.0,0.0,2.0,3.0,-1.0,1.0,-3.0,1.0,20.0,5.0
325635,19,12,2021,7,11,15,17.0,0.0,1909,673,1.0,1.0,1.0,2.0,0.0,-4.0,4.0,0.0,1.0,16.0,5.0
325636,18,12,2021,6,20,0,17.0,0.0,684,666,0.0,2.0,1.0,3.0,1.0,-4.0,4.0,-1.0,0.0,16.0,5.0
325637,18,12,2021,6,19,0,17.0,0.0,671,677,2.0,1.0,4.0,2.0,5.0,0.0,0.0,-5.0,0.0,12.0,5.0
325638,18,12,2021,6,19,0,17.0,0.0,682,672,1.0,1.0,4.0,1.0,3.0,-1.0,1.0,-3.0,1.0,22.0,5.0
325639,18,12,2021,6,17,45,17.0,0.0,6806,679,0.0,2.0,2.0,2.0,5.0,0.0,0.0,-5.0,0.0,15.0,5.0
325640,18,12,2021,6,15,30,17.0,0.0,1920,676,1.0,1.0,2.0,2.0,1.0,-2.0,2.0,-1.0,2.0,16.0,5.0
325641,12,12,2021,7,19,0,16.0,0.0,1915,674,1.0,0.0,1.0,2.0,1.0,-4.0,4.0,-1.0,0.0,22.0,5.0
325642,12,12,2021,7,13,30,16.0,0.0,679,671,1.0,1.0,2.0,1.0,3.0,-1.0,1.0,-3.0,1.0,12.0,5.0
325643,12,12,2021,7,15,45,16.0,0.0,678,682,0.0,0.0,1.0,2.0,0.0,-3.0,3.0,0.0,2.0,12.0,5.0
325644,12,12,2021,7,13,30,16.0,0.0,677,675,0.0,0.0,1.0,1.0,0.0,-3.0,3.0,0.0,2.0,11.0,5.0
325645,11,12,2021,6,20,0,16.0,0.0,684,1920,0.0,0.0,0.0,1.0,2.0,-3.0,3.0,-2.0,0.0,10.0,5.0
325646,11,12,2021,6,17,45,16.0,0.0,676,718,0.0,0.0,0.0,0.0,2.0,-1.0,1.0,-2.0,2.0,14.0,5.0
325647,11,12,2021,6,19,0,16.0,0.0,673,6806,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,3.0,10.0,5.0
325648,12,12,2021,7,11,15,16.0,0.0,666,683,2.0,1.0,2.0,1.0,4.0,-1.0,1.0,-4.0,0.0,15.0,5.0
325649,10,12,2021,5,19,0,16.0,0.0,672,1909,0.0,0.0,1.0,3.0,0.0,-2.0,2.0,0.0,3.0,11.0,5.0
325650,5,12,2021,7,13,30,15.0,0.0,718,666,1.0,0.0,1.0,2.0,1.0,-2.0,2.0,-1.0,2.0,15.0,5.0
325651,5,12,2021,7,11,15,15.0,0.0,683,1915,1.0,1.0,2.0,1.0,1.0,-3.0,3.0,-1.0,1.0,18.0,5.0
325652,5,12,2021,7,13,30,15.0,0.0,682,6806,2.0,1.0,3.0,1.0,2.0,-1.0,1.0,-2.0,2.0,12.0,5.0
325653,5,12,2021,7,15,45,15.0,0.0,675,1920,2.0,0.0,5.0,0.0,3.0,0.0,0.0,-3.0,2.0,13.0,5.0
325654,2,12,2021,4,20,0,15.0,0.0,678,672,3.0,0.0,5.0,0.0,3.0,-1.0,1.0,-3.0,1.0,14.0,5.0
325655,3,12,2021,5,19,0,15.0,0.0,677,684,0.0,1.0,1.0,1.0,1.0,-2.0,2.0,-1.0,2.0,7.0,5.0
325656,4,12,2021,6,17,45,15.0,0.0,1909,679,1.0,3.0,1.0,6.0,1.0,-4.0,4.0,-1.0,0.0,17.0,5.0
325657,4,12,2021,6,15,30,15.0,0.0,674,676,2.0,1.0,4.0,1.0,3.0,0.0,0.0,-3.0,2.0,16.0,5.0
325658,4,12,2021,6,20,0,15.0,0.0,671,673,0.0,0.0,0.0,1.0,1.0,-4.0,4.0,-1.0,0.0,9.0,5.0
325659,28,11,2021,7,19,0,14.0,0.0,679,682,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,0.0,1.0,11.0,5.0
325660,28,11,2021,7,15,45,14.0,0.0,673,674,0.0,1.0,1.0,1.0,0.0,-4.0,4.0,0.0,1.0,21.0,5.0
325661,28,11,2021,7,13,30,14.0,0.0,676,671,0.0,0.0,1.0,0.0,4.0,-1.0,1.0,-4.0,0.0,9.0,5.0
325662,28,11,2021,7,13,30,14.0,0.0,666,675,0.0,0.0,0.0,0.0,2.0,-1.0,1.0,-2.0,2.0,10.0,5.0
325663,28,11,2021,7,11,15,14.0,0.0,6806,678,0.0,1.0,0.0,1.0,0.0,-4.0,4.0,0.0,1.0,15.0,5.0
325664,27,11,2021,6,20,0,14.0,0.0,672,718,0.0,0.0,0.0,1.0,3.0,-2.0,2.0,-3.0,0.0,9.0,5.0
325665,27,11,2021,6,17,45,14.0,0.0,1920,677,1.0,2.0,1.0,4.0,3.0,-2.0,2.0,-3.0,0.0,22.0,5.0
325666,27,11,2021,6,19,0,14.0,0.0,684,683,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,3.0,9.0,5.0
325667,26,11,2021,5,19,0,14.0,0.0,1915,1909,2.0,1.0,2.0,3.0,4.0,0.0,0.0,-4.0,1.0,10.0,5.0
325668,21,11,2021,7,19,0,13.0,0.0,1909,676,1.0,1.0,2.0,1.0,1.0,-3.0,3.0,-1.0,1.0,13.0,5.0
325669,21,11,2021,7,13,30,13.0,0.0,673,672,0.0,0.0,2.0,1.0,3.0,-1.0,1.0,-3.0,1.0,13.0,5.0
325670,21,11,2021,7,13,30,13.0,0.0,675,684,4.0,0.0,4.0,0.0,5.0,0.0,0.0,-5.0,0.0,18.0,5.0
325671,21,11,2021,7,11,15,13.0,0.0,718,677,0.0,0.0,0.0,1.0,0.0,-4.0,4.0,0.0,1.0,12.0,5.0
325672,21,11,2021,7,15,45,13.0,0.0,683,678,0.0,2.0,0.0,5.0,0.0,-5.0,5.0,0.0,0.0,24.0,5.0
325673,20,11,2021,6,20,0,13.0,0.0,671,1920,2.0,1.0,3.0,1.0,3.0,-2.0,2.0,-3.0,0.0,15.0,5.0
325674,20,11,2021,6,17,45,13.0,0.0,6806,666,0.0,0.0,0.0,1.0,0.0,-2.0,2.0,0.0,3.0,17.0,5.0
325675,20,11,2021,6,19,0,13.0,0.0,682,1915,0.0,1.0,1.0,1.0,3.0,-1.0,1.0,-3.0,1.0,15.0,5.0
325676,20,11,2021,6,15,30,13.0,0.0,674,679,2.0,0.0,2.0,0.0,4.0,0.0,0.0,-4.0,1.0,18.0,5.0
325677,7,11,2021,7,15,45,12.0,0.0,675,682,0.0,0.0,1.0,0.0,5.0,0.0,0.0,-5.0,0.0,11.0,5.0
325678,7,11,2021,7,11,15,12.0,0.0,677,683,0.0,1.0,1.0,1.0,0.0,-4.0,4.0,0.0,1.0,18.0,5.0
325679,7,11,2021,7,13,30,12.0,0.0,1920,674,0.0,1.0,1.0,4.0,0.0,-3.0,3.0,0.0,2.0,18.0,5.0
325680,7,11,2021,7,15,45,12.0,0.0,679,676,2.0,0.0,2.0,1.0,1.0,-2.0,2.0,-1.0,2.0,6.0,5.0
325681,6,11,2021,6,17,45,12.0,0.0,1915,673,0.0,0.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,10.0,5.0
325682,6,11,2021,6,19,0,12.0,0.0,672,6806,0.0,2.0,0.0,3.0,2.0,-3.0,3.0,-2.0,0.0,13.0,5.0
325683,7,11,2021,7,19,0,12.0,0.0,678,718,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,3.0,12.0,5.0
325684,6,11,2021,6,20,0,12.0,0.0,684,1909,0.0,1.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,22.0,5.0
325685,5,11,2021,5,19,0,12.0,0.0,666,671,1.0,0.0,1.0,0.0,2.0,0.0,0.0,-2.0,3.0,10.0,5.0
325686,31,10,2021,7,15,45,11.0,0.0,683,1909,0.0,0.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,17.0,5.0
325687,31,10,2021,7,15,45,11.0,0.0,676,672,2.0,1.0,5.0,1.0,3.0,-1.0,1.0,-3.0,1.0,22.0,5.0
325688,31,10,2021,7,13,30,11.0,0.0,1915,677,1.0,0.0,3.0,0.0,3.0,-1.0,1.0,-3.0,1.0,16.0,5.0
325689,31,10,2021,7,11,15,11.0,0.0,6806,675,0.0,0.0,0.0,1.0,0.0,-4.0,4.0,0.0,1.0,17.0,5.0
325690,30,10,2021,6,14,30,11.0,0.0,674,666,2.0,2.0,5.0,2.0,4.0,-1.0,1.0,-4.0,0.0,15.0,5.0
325691,30,10,2021,6,18,0,11.0,0.0,673,679,1.0,0.0,1.0,2.0,2.0,-3.0,3.0,-2.0,0.0,17.0,5.0
325692,31,10,2021,7,19,0,11.0,0.0,718,1920,0.0,2.0,4.0,3.0,3.0,-1.0,1.0,-3.0,1.0,8.0,5.0
325693,30,10,2021,6,16,45,11.0,0.0,671,678,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,0.0,1.0,16.0,5.0
325694,30,10,2021,6,19,0,11.0,0.0,682,684,2.0,2.0,3.0,2.0,2.0,-1.0,1.0,-2.0,2.0,17.0,5.0
325695,24,10,2021,7,14,45,10.0,0.0,678,674,1.0,0.0,5.0,0.0,0.0,-4.0,4.0,0.0,1.0,22.0,5.0
325696,24,10,2021,7,12,30,10.0,0.0,679,718,1.0,0.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,17.0,5.0
325697,24,10,2021,7,18,0,10.0,0.0,677,682,1.0,0.0,2.0,0.0,1.0,-3.0,3.0,-1.0,1.0,9.0,5.0
325698,24,10,2021,7,12,30,10.0,0.0,1909,675,1.0,2.0,2.0,3.0,0.0,-5.0,5.0,0.0,0.0,16.0,5.0
325699,23,10,2021,6,19,0,10.0,0.0,683,6806,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,4.0,10.0,5.0
325700,23,10,2021,6,16,45,10.0,0.0,676,673,1.0,1.0,2.0,1.0,4.0,-1.0,1.0,-4.0,0.0,14.0,5.0
325701,24,10,2021,7,10,15,10.0,0.0,666,1915,0.0,0.0,1.0,2.0,3.0,-1.0,1.0,-3.0,1.0,14.0,5.0
325702,23,10,2021,6,18,0,10.0,0.0,684,671,0.0,0.0,1.0,0.0,3.0,-2.0,2.0,-3.0,0.0,17.0,5.0
325703,22,10,2021,5,18,0,10.0,0.0,672,1920,0.0,0.0,1.0,1.0,1.0,-2.0,2.0,-1.0,2.0,11.0,5.0
325704,17,10,2021,7,14,45,9.0,0.0,666,672,1.0,1.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,9.0,5.0
325705,17,10,2021,7,12,30,9.0,0.0,6806,677,1.0,1.0,1.0,1.0,4.0,0.0,0.0,-4.0,1.0,16.0,5.0
325706,17,10,2021,7,12,30,9.0,0.0,1915,679,0.0,1.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,16.0,5.0
325707,17,10,2021,7,10,15,9.0,0.0,682,676,3.0,0.0,5.0,1.0,1.0,-1.0,1.0,-1.0,3.0,22.0,5.0
325708,16,10,2021,6,19,0,9.0,0.0,674,684,0.0,1.0,3.0,1.0,5.0,0.0,0.0,-5.0,0.0,25.0,5.0
325709,16,10,2021,6,19,0,9.0,0.0,1920,1909,0.0,0.0,1.0,0.0,3.0,-2.0,2.0,-3.0,0.0,15.0,5.0
325710,16,10,2021,6,16,45,9.0,0.0,718,671,1.0,1.0,4.0,2.0,3.0,-1.0,1.0,-3.0,1.0,15.0,5.0
325711,16,10,2021,6,16,45,9.0,0.0,673,678,0.0,1.0,0.0,2.0,1.0,-4.0,4.0,-1.0,0.0,26.0,5.0
325712,16,10,2021,6,14,30,9.0,0.0,675,683,1.0,2.0,2.0,2.0,5.0,0.0,0.0,-5.0,0.0,13.0,5.0
325713,3,10,2021,7,18,0,8.0,0.0,674,6806,0.0,0.0,2.0,1.0,4.0,0.0,0.0,-4.0,1.0,14.0,5.0
325714,3,10,2021,7,14,45,8.0,0.0,679,675,1.0,1.0,2.0,1.0,2.0,-3.0,3.0,-2.0,0.0,16.0,5.0
325715,3,10,2021,7,12,30,8.0,0.0,1909,682,0.0,2.0,1.0,3.0,0.0,-4.0,4.0,0.0,1.0,12.0,5.0
325716,3,10,2021,7,12,30,8.0,0.0,678,676,0.0,0.0,0.0,1.0,4.0,-1.0,1.0,-4.0,0.0,18.0,5.0
325717,2,10,2021,6,19,0,8.0,0.0,1920,1915,1.0,2.0,1.0,3.0,0.0,-2.0,2.0,0.0,3.0,16.0,5.0
325718,2,10,2021,6,18,0,8.0,0.0,684,673,0.0,0.0,0.0,1.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
325719,2,10,2021,6,18,0,8.0,0.0,671,672,1.0,0.0,3.0,2.0,3.0,-1.0,1.0,-3.0,1.0,16.0,5.0
325720,2,10,2021,6,16,45,8.0,0.0,683,718,0.0,1.0,1.0,1.0,2.0,-3.0,3.0,-2.0,0.0,13.0,5.0
325721,1,10,2021,5,18,0,8.0,0.0,677,666,1.0,0.0,1.0,1.0,0.0,-2.0,2.0,0.0,3.0,14.0,5.0
325722,25,9,2021,6,19,0,7.0,0.0,676,684,1.0,0.0,5.0,1.0,2.0,-1.0,1.0,-2.0,2.0,21.0,5.0
325723,26,9,2021,7,12,30,7.0,0.0,673,666,0.0,2.0,2.0,3.0,1.0,-2.0,2.0,-1.0,2.0,18.0,5.0
325724,26,9,2021,7,12,30,7.0,0.0,682,718,2.0,0.0,5.0,0.0,5.0,0.0,0.0,-5.0,0.0,21.0,5.0
325725,26,9,2021,7,10,15,7.0,0.0,6806,1909,0.0,1.0,0.0,4.0,2.0,-1.0,1.0,-2.0,2.0,20.0,5.0
325726,25,9,2021,6,19,0,7.0,0.0,675,1915,2.0,2.0,5.0,3.0,4.0,0.0,0.0,-4.0,1.0,28.0,5.0
325727,26,9,2021,7,14,45,7.0,0.0,671,683,0.0,0.0,1.0,0.0,2.0,-3.0,3.0,-2.0,0.0,14.0,5.0
325728,25,9,2021,6,16,45,7.0,0.0,679,1920,0.0,1.0,1.0,1.0,2.0,-3.0,3.0,-2.0,0.0,17.0,5.0
325729,25,9,2021,6,14,30,7.0,0.0,672,674,1.0,1.0,2.0,1.0,1.0,-4.0,4.0,-1.0,0.0,17.0,5.0
325730,25,9,2021,6,16,45,7.0,0.0,678,677,1.0,0.0,3.0,0.0,5.0,0.0,0.0,-5.0,0.0,23.0,5.0
325731,23,9,2021,4,19,0,6.0,0.0,666,682,2.0,1.0,3.0,1.0,3.0,-1.0,1.0,-3.0,1.0,12.0,5.0
325732,22,9,2021,3,19,0,6.0,0.0,684,6806,1.0,1.0,1.0,1.0,1.0,-3.0,3.0,-1.0,1.0,14.0,5.0
325733,22,9,2021,3,18,0,6.0,0.0,677,679,0.0,1.0,0.0,1.0,1.0,-4.0,4.0,-1.0,0.0,13.0,5.0
325734,22,9,2021,3,19,0,6.0,0.0,675,673,1.0,0.0,3.0,1.0,4.0,0.0,0.0,-4.0,1.0,16.0,5.0
325735,22,9,2021,3,16,45,6.0,0.0,1915,676,0.0,1.0,0.0,3.0,1.0,-2.0,2.0,-1.0,2.0,9.0,5.0
325736,23,9,2021,4,16,45,6.0,0.0,1909,671,1.0,0.0,2.0,1.0,2.0,-2.0,2.0,-2.0,1.0,17.0,5.0
325738,21,9,2021,2,19,0,6.0,0.0,683,672,0.0,0.0,1.0,2.0,1.0,-3.0,3.0,-1.0,1.0,13.0,5.0
325739,21,9,2021,2,16,45,6.0,0.0,1920,678,0.0,3.0,0.0,5.0,0.0,-3.0,3.0,0.0,2.0,18.0,5.0
325740,19,9,2021,7,14,45,5.0,0.0,671,682,1.0,1.0,3.0,2.0,2.0,-2.0,2.0,-2.0,1.0,20.0,5.0
325741,19,9,2021,7,14,45,5.0,0.0,679,666,0.0,2.0,1.0,4.0,0.0,-4.0,4.0,0.0,1.0,14.0,5.0
325742,19,9,2021,7,12,30,5.0,0.0,674,675,0.0,1.0,0.0,4.0,2.0,-1.0,1.0,-2.0,2.0,19.0,5.0
325743,19,9,2021,7,10,15,5.0,0.0,718,684,0.0,0.0,1.0,0.0,2.0,-1.0,1.0,-2.0,2.0,10.0,5.0
325744,18,9,2021,6,19,0,5.0,0.0,676,683,1.0,2.0,2.0,2.0,2.0,0.0,0.0,-2.0,3.0,17.0,5.0
325745,18,9,2021,6,18,0,5.0,0.0,678,1909,4.0,0.0,9.0,0.0,5.0,0.0,0.0,-5.0,0.0,24.0,5.0
325746,18,9,2021,6,16,45,5.0,0.0,672,677,2.0,0.0,2.0,1.0,1.0,-2.0,2.0,-1.0,2.0,10.0,5.0
325747,18,9,2021,6,14,30,5.0,0.0,673,1920,1.0,0.0,1.0,0.0,2.0,-2.0,2.0,-2.0,1.0,16.0,5.0
325748,17,9,2021,5,18,0,5.0,0.0,6806,1915,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,8.0,5.0
325749,12,9,2021,7,12,30,4.0,0.0,677,673,0.0,1.0,1.0,1.0,0.0,-4.0,4.0,0.0,1.0,14.0,5.0
325750,12,9,2021,7,14,45,4.0,0.0,683,679,1.0,1.0,1.0,2.0,4.0,0.0,0.0,-4.0,1.0,14.0,5.0
325751,1,12,2021,3,19,0,4.0,0.0,675,671,1.0,1.0,2.0,1.0,4.0,0.0,0.0,-4.0,1.0,17.0,5.0
325752,12,9,2021,7,10,15,4.0,0.0,1915,672,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-3.0,2.0,3.0,5.0
325753,11,9,2021,6,19,0,4.0,0.0,682,674,0.0,1.0,0.0,3.0,2.0,-3.0,3.0,-2.0,0.0,17.0,5.0
325754,12,9,2021,7,12,30,4.0,0.0,6806,1920,2.0,0.0,3.0,1.0,3.0,-1.0,1.0,-3.0,1.0,13.0,5.0
325755,11,9,2021,6,16,45,4.0,0.0,1909,718,1.0,1.0,5.0,2.0,2.0,-1.0,1.0,-2.0,2.0,15.0,5.0
325756,11,9,2021,6,16,45,4.0,0.0,684,678,0.0,1.0,0.0,2.0,0.0,-4.0,4.0,0.0,1.0,15.0,5.0
325757,11,9,2021,6,14,30,4.0,0.0,666,676,0.0,0.0,1.0,0.0,1.0,-2.0,2.0,-1.0,2.0,8.0,5.0
325759,29,8,2021,7,12,30,3.0,0.0,671,1915,0.0,0.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,12.0,5.0
325760,29,8,2021,7,12,30,3.0,0.0,678,679,3.0,0.0,5.0,0.0,3.0,0.0,0.0,-3.0,2.0,21.0,5.0
325762,28,8,2021,6,19,0,3.0,0.0,672,684,0.0,0.0,1.0,0.0,1.0,-3.0,3.0,-1.0,1.0,16.0,5.0
325763,28,8,2021,6,18,0,3.0,0.0,674,677,3.0,2.0,5.0,2.0,4.0,-1.0,1.0,-4.0,0.0,21.0,5.0
325764,28,8,2021,6,18,0,3.0,0.0,718,6806,1.0,0.0,2.0,0.0,1.0,-3.0,3.0,-1.0,1.0,7.0,5.0
325765,28,8,2021,6,16,45,3.0,0.0,1909,666,0.0,0.0,2.0,0.0,1.0,-3.0,3.0,-1.0,1.0,12.0,5.0
325766,27,8,2021,5,18,0,3.0,0.0,1920,683,1.0,1.0,2.0,2.0,2.0,-2.0,2.0,-2.0,1.0,9.0,5.0
325767,2,12,2021,4,17,45,2.0,0.0,682,1920,1.0,1.0,2.0,1.0,5.0,0.0,0.0,-5.0,0.0,17.0,5.0
325768,22,8,2021,7,14,45,2.0,0.0,679,672,0.0,2.0,0.0,3.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
325769,22,8,2021,7,12,30,2.0,0.0,675,718,0.0,0.0,2.0,0.0,5.0,0.0,0.0,-5.0,0.0,19.0,5.0
325770,22,8,2021,7,10,15,2.0,0.0,666,678,0.0,0.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
325771,21,8,2021,6,19,0,2.0,0.0,677,676,0.0,0.0,0.0,0.0,1.0,-2.0,2.0,-1.0,2.0,14.0,5.0
325772,21,8,2021,6,18,0,2.0,0.0,6806,671,1.0,0.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,12.0,5.0
325773,21,8,2021,6,18,0,2.0,0.0,674,1909,2.0,0.0,4.0,1.0,4.0,-1.0,1.0,-4.0,0.0,26.0,5.0
325774,21,8,2021,6,16,45,2.0,0.0,673,683,3.0,0.0,3.0,2.0,1.0,-1.0,1.0,-1.0,3.0,11.0,5.0
325775,20,8,2021,5,18,0,2.0,0.0,1915,684,2.0,0.0,2.0,0.0,2.0,-1.0,1.0,-2.0,2.0,14.0,5.0
325776,15,8,2021,7,14,45,1.0,0.0,672,675,0.0,2.0,0.0,4.0,0.0,-5.0,5.0,0.0,0.0,18.0,5.0
325777,15,8,2021,7,12,30,1.0,0.0,676,6806,1.0,0.0,4.0,0.0,4.0,-1.0,1.0,-4.0,0.0,14.0,5.0
325778,15,8,2021,7,12,30,1.0,0.0,684,679,0.0,1.0,0.0,1.0,1.0,-3.0,3.0,-1.0,1.0,8.0,5.0
325779,15,8,2021,7,10,15,1.0,0.0,1909,677,0.0,1.0,1.0,2.0,3.0,-2.0,2.0,-3.0,0.0,13.0,5.0
325780,14,8,2021,6,19,0,1.0,0.0,678,1915,5.0,0.0,5.0,0.0,3.0,0.0,0.0,-3.0,2.0,11.0,5.0
325781,14,8,2021,6,18,0,1.0,0.0,1920,666,0.0,1.0,2.0,1.0,1.0,-4.0,4.0,-1.0,0.0,14.0,5.0
325782,14,8,2021,6,16,45,1.0,0.0,671,674,0.0,1.0,0.0,2.0,0.0,-5.0,5.0,0.0,0.0,17.0,5.0
325783,14,8,2021,6,14,30,1.0,0.0,683,682,1.0,0.0,1.0,0.0,2.0,-3.0,3.0,-2.0,0.0,20.0,5.0
325784,13,8,2021,5,18,0,1.0,0.0,718,673,0.0,1.0,0.0,1.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
326983,22,5,2022,7,15,0,38.0,0.0,68,73,0.0,2.0,0.0,5.0,1.0,-3.0,3.0,-1.0,1.0,22.0,5.0
326984,22,5,2022,7,15,0,38.0,0.0,65,58,0.0,1.0,3.0,2.0,3.0,-1.0,1.0,-3.0,1.0,17.0,5.0
326985,22,5,2022,7,15,0,38.0,0.0,64,76,1.0,1.0,3.0,1.0,3.0,-1.0,1.0,-3.0,1.0,14.0,5.0
326986,22,5,2022,7,15,0,38.0,0.0,338,340,0.0,0.0,4.0,1.0,3.0,-2.0,2.0,-3.0,0.0,19.0,5.0
326987,22,5,2022,7,15,0,38.0,0.0,354,66,1.0,0.0,1.0,0.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
326988,22,5,2022,7,15,0,38.0,0.0,61,346,1.0,0.0,2.0,1.0,5.0,0.0,0.0,-5.0,0.0,15.0,5.0
326989,22,5,2022,7,15,0,38.0,0.0,328,67,0.0,1.0,1.0,2.0,1.0,-4.0,4.0,-1.0,0.0,18.0,5.0
326990,22,5,2022,7,15,0,38.0,0.0,397,563,0.0,1.0,3.0,1.0,3.0,-1.0,1.0,-3.0,1.0,14.0,5.0
326991,22,5,2022,7,15,0,38.0,0.0,402,341,0.0,0.0,1.0,2.0,1.0,-1.0,1.0,-1.0,3.0,16.0,5.0
326992,22,5,2022,7,15,0,38.0,0.0,57,62,2.0,1.0,5.0,1.0,3.0,-2.0,2.0,-3.0,0.0,15.0,5.0
326993,15,5,2022,7,13,0,37.0,0.0,58,354,0.0,0.0,1.0,1.0,3.0,-1.0,1.0,-3.0,1.0,14.0,5.0
326994,15,5,2022,7,15,30,37.0,0.0,62,402,2.0,1.0,2.0,3.0,3.0,-1.0,1.0,-3.0,1.0,13.0,5.0
326995,15,5,2022,7,13,0,37.0,0.0,341,397,0.0,1.0,1.0,1.0,0.0,-2.0,2.0,0.0,3.0,9.0,5.0
326996,28,4,2022,4,18,45,37.0,0.0,66,61,0.0,0.0,1.0,1.0,2.0,-1.0,1.0,-2.0,2.0,19.0,5.0
326997,16,5,2022,1,19,0,37.0,0.0,67,57,0.0,0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,1.0,10.0,5.0
326998,17,5,2022,2,18,45,37.0,0.0,340,64,1.0,1.0,1.0,2.0,0.0,-4.0,4.0,0.0,1.0,22.0,5.0
