HomeTeam,AwayTeam,AvgH,AvgD,AvgA,DayOfYear,DayOfWeek,HourOfDay,MinuteOfHour,target
66.0,44.0,1.78,3.61,4.97,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.78,3.61,4.97,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.78,3.61,4.97,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.78,3.61,4.97,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.78,3.61,4.97,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.78,3.61,4.97,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.78,3.61,4.97,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.78,3.61,4.97,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.78,3.61,4.97,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.78,3.61,4.97,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.78,3.61,4.97,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.78,3.61,4.97,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.78,3.61,4.97,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.92,3.13,2.54,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.92,3.13,2.54,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.92,3.13,2.54,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.92,3.13,2.54,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.92,3.13,2.54,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.92,3.13,2.54,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.92,3.13,2.54,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.92,3.13,2.54,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.92,3.13,2.54,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.92,3.13,2.54,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.92,3.13,2.54,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.92,3.13,2.54,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.92,3.13,2.54,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.92,3.13,2.54,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.72,3.71,4.88,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.72,3.71,4.88,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.72,3.71,4.88,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.72,3.71,4.88,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.72,3.71,4.88,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.72,3.71,4.88,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.72,3.71,4.88,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.72,3.71,4.88,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.72,3.71,4.88,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.72,3.71,4.88,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.72,3.71,4.88,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.72,3.71,4.88,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.72,3.71,4.88,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,1.72,3.71,4.88,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.4,3.35,2.93,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.4,3.35,2.93,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.4,3.35,2.93,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.4,3.35,2.93,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.4,3.35,2.93,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.4,3.35,2.93,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.4,3.35,2.93,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.4,3.35,2.93,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.4,3.35,2.93,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.4,3.35,2.93,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.4,3.35,2.93,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.4,3.35,2.93,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.4,3.35,2.93,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.4,3.35,2.93,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,4.7,3.93,1.74,56.0,5.0,19.0,45.0,-1.0
66.0,44.0,4.7,3.93,1.74,56.0,5.0,19.0,45.0,-1.0
66.0,44.0,4.7,3.93,1.74,56.0,5.0,19.0,45.0,-1.0
66.0,44.0,4.7,3.93,1.74,56.0,5.0,19.0,45.0,-1.0
66.0,44.0,4.7,3.93,1.74,56.0,5.0,19.0,45.0,-1.0
66.0,44.0,4.7,3.93,1.74,56.0,5.0,19.0,45.0,-1.0
66.0,44.0,4.7,3.93,1.74,56.0,5.0,19.0,45.0,-1.0
66.0,44.0,4.7,3.93,1.74,56.0,5.0,19.0,45.0,-1.0
66.0,44.0,4.7,3.93,1.74,56.0,5.0,19.0,45.0,-1.0
66.0,44.0,4.7,3.93,1.74,56.0,5.0,19.0,45.0,-1.0
66.0,44.0,4.7,3.93,1.74,56.0,5.0,19.0,45.0,-1.0
66.0,44.0,4.7,3.93,1.74,56.0,5.0,19.0,45.0,-1.0
66.0,44.0,4.7,3.93,1.74,56.0,5.0,19.0,45.0,-1.0
66.0,44.0,4.7,3.93,1.74,56.0,5.0,19.0,45.0,-1.0
66.0,44.0,2.54,3.21,2.98,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.54,3.21,2.98,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.54,3.21,2.98,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.54,3.21,2.98,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.54,3.21,2.98,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.54,3.21,2.98,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.54,3.21,2.98,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.54,3.21,2.98,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.54,3.21,2.98,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.54,3.21,2.98,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.54,3.21,2.98,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.54,3.21,2.98,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.54,3.21,2.98,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.54,3.21,2.98,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.15,3.23,3.56,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.15,3.23,3.56,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.15,3.23,3.56,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.15,3.23,3.56,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.15,3.23,3.56,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.15,3.23,3.56,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.15,3.23,3.56,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.15,3.23,3.56,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.15,3.23,3.56,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.15,3.23,3.56,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.15,3.23,3.56,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.15,3.23,3.56,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.15,3.23,3.56,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.15,3.23,3.56,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.34,3.24,3.14,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.34,3.24,3.14,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.34,3.24,3.14,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.34,3.24,3.14,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.34,3.24,3.14,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.34,3.24,3.14,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.34,3.24,3.14,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.34,3.24,3.14,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.34,3.24,3.14,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.34,3.24,3.14,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.34,3.24,3.14,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.34,3.24,3.14,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.34,3.24,3.14,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.34,3.24,3.14,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.29,3.14,3.33,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.29,3.14,3.33,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.29,3.14,3.33,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.29,3.14,3.33,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.29,3.14,3.33,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.29,3.14,3.33,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.29,3.14,3.33,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.29,3.14,3.33,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.29,3.14,3.33,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.29,3.14,3.33,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.29,3.14,3.33,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.29,3.14,3.33,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.29,3.14,3.33,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.29,3.14,3.33,56.0,5.0,15.0,0.0,-1.0
66.0,44.0,2.21,3.33,3.3,56.0,5.0,12.0,30.0,-1.0
66.0,44.0,2.21,3.33,3.3,56.0,5.0,12.0,30.0,-1.0
66.0,44.0,2.21,3.33,3.3,56.0,5.0,12.0,30.0,-1.0
66.0,44.0,2.21,3.33,3.3,56.0,5.0,12.0,30.0,-1.0
66.0,44.0,2.21,3.33,3.3,56.0,5.0,12.0,30.0,-1.0
66.0,44.0,2.21,3.33,3.3,56.0,5.0,12.0,30.0,-1.0
66.0,44.0,2.21,3.33,3.3,56.0,5.0,12.0,30.0,-1.0
66.0,44.0,2.21,3.33,3.3,56.0,5.0,12.0,30.0,-1.0
66.0,44.0,2.21,3.33,3.3,56.0,5.0,12.0,30.0,-1.0
66.0,44.0,2.21,3.33,3.3,56.0,5.0,12.0,30.0,-1.0
66.0,44.0,2.21,3.33,3.3,56.0,5.0,12.0,30.0,-1.0
66.0,44.0,2.21,3.33,3.3,56.0,5.0,12.0,30.0,-1.0
66.0,44.0,2.21,3.33,3.3,56.0,5.0,12.0,30.0,-1.0
66.0,44.0,2.21,3.33,3.3,56.0,5.0,12.0,30.0,-1.0
3.0,40.0,2.54,3.33,2.91,57.0,6.0,13.0,30.0,0.0
30.0,64.0,1.58,3.99,5.84,58.0,0.0,20.0,0.0,-1.0
25.0,31.0,2.23,3.07,3.56,59.0,1.0,20.0,0.0,-1.0
25.0,31.0,2.23,3.07,3.56,59.0,1.0,20.0,0.0,-1.0
25.0,31.0,2.75,3.18,2.66,59.0,1.0,19.0,45.0,-1.0
25.0,31.0,2.75,3.18,2.66,59.0,1.0,19.0,45.0,-1.0
20.0,15.0,3.56,3.46,2.13,60.0,2.0,19.0,45.0,1.0
20.0,15.0,3.56,3.46,2.13,60.0,2.0,19.0,45.0,1.0
20.0,15.0,3.56,3.46,2.13,60.0,2.0,19.0,45.0,1.0
20.0,15.0,1.82,3.83,4.39,60.0,2.0,19.0,45.0,1.0
20.0,15.0,1.82,3.83,4.39,60.0,2.0,19.0,45.0,1.0
20.0,15.0,1.82,3.83,4.39,60.0,2.0,19.0,45.0,1.0
20.0,15.0,2.23,3.63,3.16,60.0,2.0,19.0,45.0,1.0
20.0,15.0,2.23,3.63,3.16,60.0,2.0,19.0,45.0,1.0
20.0,15.0,2.23,3.63,3.16,60.0,2.0,19.0,45.0,1.0
9.0,55.0,1.85,3.52,4.37,61.0,3.0,20.0,0.0,0.0
9.0,55.0,1.85,3.52,4.37,61.0,3.0,20.0,0.0,0.0
9.0,55.0,1.64,4.05,5.55,61.0,3.0,20.0,0.0,0.0
9.0,55.0,1.64,4.05,5.55,61.0,3.0,20.0,0.0,0.0
4.0,9.0,3.44,3.22,2.21,62.0,4.0,20.0,0.0,0.0
44.0,15.0,1.2,7.21,13.79,64.0,6.0,20.0,0.0,0.0
44.0,15.0,1.2,7.21,13.79,64.0,6.0,20.0,0.0,0.0
44.0,15.0,1.26,6.39,10.73,64.0,6.0,20.0,0.0,0.0
44.0,15.0,1.26,6.39,10.73,64.0,6.0,20.0,0.0,0.0
66.0,1.0,1.77,4.04,4.38,68.0,3.0,16.0,30.0,0.0
66.0,1.0,1.77,4.04,4.38,68.0,3.0,16.0,30.0,0.0
66.0,1.0,1.77,4.04,4.38,68.0,3.0,16.0,30.0,0.0
66.0,1.0,1.95,3.45,4.15,68.0,3.0,14.0,0.0,0.0
66.0,1.0,1.95,3.45,4.15,68.0,3.0,14.0,0.0,0.0
66.0,1.0,1.95,3.45,4.15,68.0,3.0,14.0,0.0,0.0
66.0,1.0,1.66,4.49,4.57,68.0,3.0,14.0,0.0,0.0
66.0,1.0,1.66,4.49,4.57,68.0,3.0,14.0,0.0,0.0
66.0,1.0,1.66,4.49,4.57,68.0,3.0,14.0,0.0,0.0
25.0,36.0,1.56,3.97,5.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.56,3.97,5.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.56,3.97,5.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.56,3.97,5.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.56,3.97,5.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.56,3.97,5.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.56,3.97,5.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.56,3.97,5.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.56,3.97,5.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.56,3.97,5.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.56,3.97,5.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.56,3.97,5.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.56,3.97,5.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.56,3.97,5.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.56,3.97,5.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.06,3.43,3.47,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.06,3.43,3.47,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.06,3.43,3.47,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.06,3.43,3.47,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.06,3.43,3.47,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.06,3.43,3.47,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.06,3.43,3.47,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.06,3.43,3.47,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.06,3.43,3.47,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.06,3.43,3.47,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.06,3.43,3.47,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.06,3.43,3.47,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.06,3.43,3.47,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.06,3.43,3.47,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.06,3.43,3.47,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.61,3.82,5.96,69.0,4.0,20.0,0.0,1.0
25.0,36.0,1.61,3.82,5.96,69.0,4.0,20.0,0.0,1.0
25.0,36.0,1.61,3.82,5.96,69.0,4.0,20.0,0.0,1.0
25.0,36.0,1.61,3.82,5.96,69.0,4.0,20.0,0.0,1.0
25.0,36.0,1.61,3.82,5.96,69.0,4.0,20.0,0.0,1.0
25.0,36.0,1.61,3.82,5.96,69.0,4.0,20.0,0.0,1.0
25.0,36.0,1.61,3.82,5.96,69.0,4.0,20.0,0.0,1.0
25.0,36.0,1.61,3.82,5.96,69.0,4.0,20.0,0.0,1.0
25.0,36.0,1.61,3.82,5.96,69.0,4.0,20.0,0.0,1.0
25.0,36.0,1.61,3.82,5.96,69.0,4.0,20.0,0.0,1.0
25.0,36.0,1.61,3.82,5.96,69.0,4.0,20.0,0.0,1.0
25.0,36.0,1.61,3.82,5.96,69.0,4.0,20.0,0.0,1.0
25.0,36.0,1.61,3.82,5.96,69.0,4.0,20.0,0.0,1.0
25.0,36.0,1.61,3.82,5.96,69.0,4.0,20.0,0.0,1.0
25.0,36.0,1.61,3.82,5.96,69.0,4.0,20.0,0.0,1.0
25.0,36.0,3.55,3.54,1.99,69.0,4.0,19.0,45.0,1.0
25.0,36.0,3.55,3.54,1.99,69.0,4.0,19.0,45.0,1.0
25.0,36.0,3.55,3.54,1.99,69.0,4.0,19.0,45.0,1.0
25.0,36.0,3.55,3.54,1.99,69.0,4.0,19.0,45.0,1.0
25.0,36.0,3.55,3.54,1.99,69.0,4.0,19.0,45.0,1.0
25.0,36.0,3.55,3.54,1.99,69.0,4.0,19.0,45.0,1.0
25.0,36.0,3.55,3.54,1.99,69.0,4.0,19.0,45.0,1.0
25.0,36.0,3.55,3.54,1.99,69.0,4.0,19.0,45.0,1.0
25.0,36.0,3.55,3.54,1.99,69.0,4.0,19.0,45.0,1.0
25.0,36.0,3.55,3.54,1.99,69.0,4.0,19.0,45.0,1.0
25.0,36.0,3.55,3.54,1.99,69.0,4.0,19.0,45.0,1.0
25.0,36.0,3.55,3.54,1.99,69.0,4.0,19.0,45.0,1.0
25.0,36.0,3.55,3.54,1.99,69.0,4.0,19.0,45.0,1.0
25.0,36.0,3.55,3.54,1.99,69.0,4.0,19.0,45.0,1.0
25.0,36.0,3.55,3.54,1.99,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.92,3.18,2.63,69.0,4.0,19.0,30.0,1.0
25.0,36.0,2.92,3.18,2.63,69.0,4.0,19.0,30.0,1.0
25.0,36.0,2.92,3.18,2.63,69.0,4.0,19.0,30.0,1.0
25.0,36.0,2.92,3.18,2.63,69.0,4.0,19.0,30.0,1.0
25.0,36.0,2.92,3.18,2.63,69.0,4.0,19.0,30.0,1.0
25.0,36.0,2.92,3.18,2.63,69.0,4.0,19.0,30.0,1.0
25.0,36.0,2.92,3.18,2.63,69.0,4.0,19.0,30.0,1.0
25.0,36.0,2.92,3.18,2.63,69.0,4.0,19.0,30.0,1.0
25.0,36.0,2.92,3.18,2.63,69.0,4.0,19.0,30.0,1.0
25.0,36.0,2.92,3.18,2.63,69.0,4.0,19.0,30.0,1.0
25.0,36.0,2.92,3.18,2.63,69.0,4.0,19.0,30.0,1.0
25.0,36.0,2.92,3.18,2.63,69.0,4.0,19.0,30.0,1.0
25.0,36.0,2.92,3.18,2.63,69.0,4.0,19.0,30.0,1.0
25.0,36.0,2.92,3.18,2.63,69.0,4.0,19.0,30.0,1.0
25.0,36.0,2.92,3.18,2.63,69.0,4.0,19.0,30.0,1.0
25.0,36.0,2.36,3.43,2.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.36,3.43,2.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.36,3.43,2.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.36,3.43,2.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.36,3.43,2.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.36,3.43,2.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.36,3.43,2.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.36,3.43,2.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.36,3.43,2.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.36,3.43,2.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.36,3.43,2.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.36,3.43,2.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.36,3.43,2.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.36,3.43,2.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.36,3.43,2.88,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.04,3.56,3.42,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.04,3.56,3.42,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.04,3.56,3.42,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.04,3.56,3.42,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.04,3.56,3.42,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.04,3.56,3.42,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.04,3.56,3.42,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.04,3.56,3.42,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.04,3.56,3.42,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.04,3.56,3.42,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.04,3.56,3.42,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.04,3.56,3.42,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.04,3.56,3.42,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.04,3.56,3.42,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.04,3.56,3.42,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.87,3.74,3.97,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.87,3.74,3.97,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.87,3.74,3.97,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.87,3.74,3.97,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.87,3.74,3.97,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.87,3.74,3.97,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.87,3.74,3.97,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.87,3.74,3.97,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.87,3.74,3.97,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.87,3.74,3.97,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.87,3.74,3.97,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.87,3.74,3.97,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.87,3.74,3.97,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.87,3.74,3.97,69.0,4.0,19.0,45.0,1.0
25.0,36.0,1.87,3.74,3.97,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.68,3.43,2.58,69.0,4.0,20.0,0.0,1.0
25.0,36.0,2.68,3.43,2.58,69.0,4.0,20.0,0.0,1.0
25.0,36.0,2.68,3.43,2.58,69.0,4.0,20.0,0.0,1.0
25.0,36.0,2.68,3.43,2.58,69.0,4.0,20.0,0.0,1.0
25.0,36.0,2.68,3.43,2.58,69.0,4.0,20.0,0.0,1.0
25.0,36.0,2.68,3.43,2.58,69.0,4.0,20.0,0.0,1.0
25.0,36.0,2.68,3.43,2.58,69.0,4.0,20.0,0.0,1.0
25.0,36.0,2.68,3.43,2.58,69.0,4.0,20.0,0.0,1.0
25.0,36.0,2.68,3.43,2.58,69.0,4.0,20.0,0.0,1.0
25.0,36.0,2.68,3.43,2.58,69.0,4.0,20.0,0.0,1.0
25.0,36.0,2.68,3.43,2.58,69.0,4.0,20.0,0.0,1.0
25.0,36.0,2.68,3.43,2.58,69.0,4.0,20.0,0.0,1.0
25.0,36.0,2.68,3.43,2.58,69.0,4.0,20.0,0.0,1.0
25.0,36.0,2.68,3.43,2.58,69.0,4.0,20.0,0.0,1.0
25.0,36.0,2.68,3.43,2.58,69.0,4.0,20.0,0.0,1.0
25.0,36.0,2.25,3.31,3.27,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.25,3.31,3.27,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.25,3.31,3.27,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.25,3.31,3.27,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.25,3.31,3.27,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.25,3.31,3.27,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.25,3.31,3.27,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.25,3.31,3.27,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.25,3.31,3.27,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.25,3.31,3.27,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.25,3.31,3.27,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.25,3.31,3.27,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.25,3.31,3.27,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.25,3.31,3.27,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.25,3.31,3.27,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.28,3.31,3.09,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.28,3.31,3.09,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.28,3.31,3.09,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.28,3.31,3.09,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.28,3.31,3.09,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.28,3.31,3.09,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.28,3.31,3.09,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.28,3.31,3.09,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.28,3.31,3.09,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.28,3.31,3.09,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.28,3.31,3.09,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.28,3.31,3.09,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.28,3.31,3.09,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.28,3.31,3.09,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.28,3.31,3.09,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.03,3.47,3.55,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.03,3.47,3.55,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.03,3.47,3.55,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.03,3.47,3.55,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.03,3.47,3.55,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.03,3.47,3.55,69.0,4.0,19.0,45.0,1.0
25.0,36.0,2.03,3.47,3.55,69.0,4.0,19.0,45.0,1.0
